O*NET-SOC Code,Title,basic_skills,cognitive_skills,social_skills,operations_skills,maintenance_skills,technical_skills,management_skills,intermediate_automation_risk,automation_risk,automation_risk_score,missing_job
11-2021.00,Marketing Managers,3.7225,3.6257142857142854,3.4783333333333335,1.4075,1.0,2.0324999999999998,3.188333333333333,0.46,0.46,56.0,False
25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",3.9675000000000002,3.4642857142857144,3.456666666666667,1.47,1.095,2.0949999999999998,2.6666666666666665,0.46,0.46,56.0,False
33-9091.00,Crossing Guards and Flaggers,2.5625,2.3057142857142856,2.436666666666667,1.3125,1.0,1.155,1.6883333333333332,0.46,0.46,56.0,False
29-1128.00,Exercise Physiologists,3.9699999999999998,3.41,3.436666666666667,2.06,1.3425,2.41,2.5399999999999996,0.46,0.46,56.0,False
11-1011.03,Chief Sustainability Officers,4.03,3.6799999999999997,3.5216666666666665,1.72,1.03,2.19,3.231666666666667,0.46,0.46,56.0,False
45-4023.00,Log Graders and Scalers,3.0625,2.7328571428571427,2.706666666666667,2.5324999999999998,1.4375,1.845,2.2516666666666665,0.46,0.46,56.0,False
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",2.75,2.591428571428571,2.5666666666666664,2.0625,1.155,1.405,1.8549999999999998,0.46,0.46,56.0,False
45-4029.00,"Logging Workers, All Other",3.0625,2.7328571428571427,2.706666666666667,2.5324999999999998,1.4375,1.845,2.2516666666666665,0.46,0.46,56.0,True
21-1091.00,Health Education Specialists,4.0275,3.4642857142857144,3.375,1.44,1.0,1.9375,2.811666666666667,0.46,0.46,56.0,False
13-1082.00,Project Management Specialists,3.755,3.552857142857143,3.395,1.5925,1.0,2.0949999999999998,3.1466666666666665,0.46,0.46,56.0,True
11-2032.00,Public Relations Managers,3.7225,3.6257142857142854,3.4783333333333335,1.4075,1.0,2.0324999999999998,3.188333333333333,0.46,0.46,56.0,True
11-2033.00,Fundraising Managers,3.7225,3.6257142857142854,3.4783333333333335,1.4075,1.0,2.0324999999999998,3.188333333333333,0.46,0.46,56.0,True
21-1015.00,Rehabilitation Counselors,3.8425000000000002,3.3028571428571425,3.4766666666666666,1.2475,1.0,1.8125,2.52,0.46,0.46,56.0,False
21-1014.00,Mental Health Counselors,4.28,3.5185714285714282,3.645,1.375,1.0,2.0300000000000002,2.581666666666667,0.46,0.46,56.0,False
27-2091.00,"Disc Jockeys, Except Radio",3.5949999999999998,3.107142857142857,3.063333333333333,1.375,1.095,1.7175,2.7483333333333335,0.46,0.46,56.0,True
27-2099.00,"Entertainers and Performers, Sports and Related Workers, All Other",3.5949999999999998,3.107142857142857,3.063333333333333,1.375,1.095,1.7175,2.7483333333333335,0.46,0.46,56.0,True
19-1031.02,Range Managers,3.7199999999999998,3.355714285714286,3.145,2.31,1.285,2.19,2.7083333333333335,0.46,0.46,56.0,False
13-1041.04,Government Property Inspectors and Investigators,4.03,3.3042857142857143,3.1666666666666665,2.5625,1.0,2.0324999999999998,2.77,0.46,0.46,56.0,False
25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",3.9699999999999998,3.4642857142857144,3.5416666666666665,1.4075,1.0,1.97,2.7516666666666665,0.46,0.46,56.0,False
13-1071.00,Human Resources Specialists,4.0,2.9642857142857144,3.1266666666666665,1.3425,1.0,1.6225,2.483333333333333,0.46,0.46,56.0,False
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,3.6550000000000002,2.8385714285714285,3.2916666666666665,1.72,1.0,1.75,2.2099999999999995,0.46,0.46,56.0,False
43-5021.00,Couriers and Messengers,3.125,2.481428571428571,2.48,2.2199999999999998,1.2475,1.5,2.061666666666667,0.46,0.46,56.0,False
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,3.59,3.2314285714285718,2.981666666666666,2.5925000000000002,1.7175,2.59,2.9150000000000005,0.46,0.46,56.0,False
35-2019.00,"Cooks, All Other",2.875,2.5,2.75,1.935,1.0625,1.4675,2.2083333333333335,0.46,0.46,56.0,True
27-3023.00,"News Analysts, Reporters, and Journalists",4.0,2.858571428571428,3.0416666666666665,1.5625,1.0,1.5625,2.3533333333333335,0.46,0.46,56.0,False
29-9099.00,"Healthcare Practitioners and Technical Workers, All Other",3.56,3.305714285714285,3.393333333333333,1.845,1.125,2.0925000000000002,2.5416666666666665,0.46,0.46,56.0,True
21-1019.00,"Counselors, All Other",3.8425000000000002,3.3028571428571425,3.4766666666666666,1.2475,1.0,1.8125,2.52,0.46,0.46,56.0,True
27-2041.00,Music Directors and Composers,3.5949999999999998,3.107142857142857,3.063333333333333,1.375,1.095,1.7175,2.7483333333333335,0.46,0.46,56.0,False
13-1081.00,Logisticians,3.755,3.552857142857143,3.395,1.5925,1.0,2.0949999999999998,3.1466666666666665,0.46,0.46,56.0,False
43-9061.00,"Office Clerks, General",3.5600000000000005,2.462857142857143,2.831666666666667,1.6875,1.0,1.4375,2.1033333333333335,0.46,0.46,56.0,False
25-1123.00,"English Language and Literature Teachers, Postsecondary",4.28,3.4285714285714284,3.3100000000000005,1.125,1.0,1.6575,2.3966666666666665,0.46,0.46,56.0,False
25-2051.00,"Special Education Teachers, Preschool",3.9375,3.34,3.375,1.5025,1.03,1.875,2.475,0.46,0.46,56.0,False
11-3051.03,Biofuels Production Managers,3.6875,3.322857142857143,3.27,2.7475,1.2175,2.5,3.23,0.46,0.46,56.0,False
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",4.2175,3.622857142857143,3.105,1.155,1.0,1.595,2.4983333333333335,0.46,0.46,56.0,False
27-2012.04,Talent Directors,3.7824999999999998,3.1799999999999997,3.23,1.2825,1.0,1.655,2.5216666666666665,0.46,0.46,56.0,False
33-9099.00,"Protective Service Workers, All Other",3.3425000000000002,3.0199999999999996,2.9599999999999995,2.2824999999999998,1.03,1.7775,2.606666666666666,0.46,0.46,56.0,True
29-2099.05,Ophthalmic Medical Technologists,3.5,2.7671428571428573,3.061666666666667,2.1550000000000002,1.345,1.9675,2.2099999999999995,0.46,0.46,56.0,False
27-1023.00,Floral Designers,3.3149999999999995,2.91,2.858333333333333,1.4075,1.155,1.595,2.3533333333333335,0.46,0.46,56.0,False
11-3031.00,Financial Managers,3.9375,3.3200000000000003,3.3733333333333335,1.5325,1.0625,2.0625,3.1233333333333335,0.46,0.46,56.0,False
43-9031.00,Desktop Publishers,3.4675000000000002,3.1785714285714284,2.7716666666666665,2.1574999999999998,1.435,1.875,2.561666666666667,0.46,0.46,56.0,False
27-3041.00,Editors,4.1899999999999995,3.0171428571428573,2.956666666666667,1.845,1.0,1.59,2.48,0.46,0.46,56.0,False
35-2015.00,"Cooks, Short Order",2.875,2.5,2.75,1.935,1.0625,1.4675,2.2083333333333335,0.46,0.46,56.0,False
51-9031.00,"Cutters and Trimmers, Hand",2.6574999999999998,2.2842857142857143,2.2483333333333335,2.1875,1.06,1.25,1.9799999999999998,0.46,0.46,56.0,False
33-9099.02,Retail Loss Prevention Specialists,3.3425000000000002,3.0199999999999996,2.9599999999999995,2.2824999999999998,1.03,1.7775,2.606666666666666,0.46,0.46,56.0,False
53-6041.00,Traffic Technicians,3.31,3.052857142857143,2.898333333333333,2.5324999999999998,1.75,2.4375,2.6666666666666665,0.46,0.46,56.0,False
17-1022.00,Surveyors,3.6875,3.052857142857143,2.875,2.4699999999999998,1.72,2.4050000000000002,2.563333333333333,0.46,0.46,56.0,False
19-3033.00,Clinical and Counseling Psychologists,4.3425,3.5171428571428573,3.5833333333333335,1.1875,1.0,1.9675,2.5,0.46,0.46,56.0,False
29-9099.01,Midwives,3.56,3.305714285714285,3.393333333333333,1.845,1.125,2.0925000000000002,2.5416666666666665,0.46,0.46,56.0,False
29-9093.00,Surgical Assistants,3.6225,3.032857142857143,3.0,2.75,1.25,2.06,2.438333333333333,0.46,0.46,56.0,False
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",3.2800000000000002,2.8371428571428576,2.6666666666666665,2.5300000000000002,1.7825,2.2475,2.456666666666667,0.46,0.46,56.0,False
47-4011.01,Energy Auditors,3.7824999999999998,3.2857142857142856,2.9399999999999995,2.6875,1.5625,2.4074999999999998,2.561666666666667,0.46,0.46,56.0,False
43-4199.00,"Information and Record Clerks, All Other",3.6550000000000002,2.8385714285714285,3.2916666666666665,1.72,1.0,1.75,2.2099999999999995,0.46,0.46,56.0,True
51-8011.00,Nuclear Power Reactor Operators,3.6574999999999998,3.2157142857142853,2.9599999999999995,3.5625,1.125,2.2199999999999998,2.73,0.46,0.46,56.0,False
25-2052.00,"Special Education Teachers, Kindergarten and Elementary School",3.9375,3.34,3.375,1.5025,1.03,1.875,2.475,0.46,0.46,56.0,True
25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",4.03,3.5714285714285716,3.2466666666666666,1.6575,1.0,1.9075,2.811666666666667,0.46,0.46,56.0,False
25-1071.00,"Health Specialties Teachers, Postsecondary",4.0600000000000005,3.6614285714285715,3.2483333333333335,1.78,1.465,2.2525,2.6916666666666664,0.46,0.46,56.0,False
21-1018.00,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",3.8425000000000002,3.3028571428571425,3.4766666666666666,1.2475,1.0,1.8125,2.52,0.46,0.46,56.0,True
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",3.9699999999999998,3.658571428571429,2.9800000000000004,2.44,1.3125,3.0925000000000002,3.293333333333333,0.49,0.4567973856209151,55.7,False
39-9011.00,Childcare Workers,3.0600000000000005,2.8200000000000003,3.063333333333333,1.69,1.0,1.4975,2.0233333333333334,0.45,0.45,55.0,False
13-1199.00,"Business Operations Specialists, All Other",3.8775,3.5714285714285716,3.2900000000000005,1.75,1.0625,1.9375,3.23,0.45,0.45,55.0,True
13-1199.04,Business Continuity Planners,3.8775,3.5714285714285716,3.2900000000000005,1.75,1.0625,1.9375,3.23,0.45,0.45,55.0,False
29-2099.08,Patient Representatives,3.7824999999999998,2.9271428571428575,3.563333333333333,1.25,1.0,1.845,2.6466666666666665,0.45,0.45,55.0,False
41-9099.00,"Sales and Related Workers, All Other",3.315,2.552857142857143,3.375,1.22,1.0,1.5625,2.02,0.45,0.45,55.0,True
31-9092.00,Medical Assistants,3.7225,3.015714285714286,3.2283333333333335,2.1225,1.405,2.06,2.3766666666666665,0.45,0.45,55.0,False
33-9032.00,Security Guards,3.1875,2.7314285714285718,2.7916666666666665,2.0925000000000002,1.03,1.435,1.8966666666666665,0.45,0.45,55.0,False
21-1029.00,"Social Workers, All Other",3.9975000000000005,3.5542857142857143,3.731666666666666,1.565,1.0,2.0625,2.6899999999999995,0.45,0.45,55.0,True
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.0649999999999995,2.3214285714285716,2.938333333333333,1.3725,1.0,1.3725,1.8950000000000002,0.45,0.45,55.0,False
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,2.565,2.25,2.48,1.9675,1.0,1.28,2.0833333333333335,0.45,0.45,55.0,False
35-2021.00,Food Preparation Workers,2.5949999999999998,2.09,2.3966666666666665,1.9375,1.03,1.25,1.9799999999999998,0.45,0.45,55.0,False
35-2014.00,"Cooks, Restaurant",2.7824999999999998,2.5342857142857147,2.5233333333333334,2.4375,1.1875,1.53,2.4150000000000005,0.45,0.45,55.0,False
35-2013.00,"Cooks, Private Household",2.9699999999999998,2.857142857142857,2.6650000000000005,2.2525,1.2175,1.625,2.5833333333333335,0.45,0.45,55.0,False
39-2011.00,Animal Trainers,3.0949999999999998,3.0171428571428573,3.0216666666666665,1.905,1.03,1.625,2.5216666666666665,0.45,0.45,55.0,False
19-4099.00,"Life, Physical, and Social Science Technicians, All Other",3.375,3.0357142857142856,2.625,3.25,1.845,2.2800000000000002,2.355,0.45,0.45,55.0,True
19-1031.03,Park Naturalists,3.9074999999999998,3.175714285714286,3.186666666666667,2.065,1.1875,1.8775,2.625,0.45,0.45,55.0,False
25-2058.00,"Special Education Teachers, Secondary School",4.0,3.5171428571428573,3.688333333333333,1.625,1.03,2.0625,2.73,0.45,0.45,55.0,False
53-2021.00,Air Traffic Controllers,3.875,3.694285714285715,3.1666666666666674,2.625,1.155,2.0324999999999998,2.7083333333333335,0.45,0.45,55.0,False
47-2171.00,Reinforcing Iron and Rebar Workers,2.435,2.5742857142857143,2.2716666666666665,2.5625,1.6225,1.595,2.0400000000000005,0.45,0.45,55.0,False
25-9099.00,"Educational Instruction and Library Workers, All Other",3.5925000000000002,2.9114285714285715,3.3349999999999995,1.6225,1.0,1.75,2.355,0.45,0.45,55.0,True
33-2021.00,Fire Inspectors and Investigators,3.5,2.9985714285714287,3.168333333333333,2.4675000000000002,1.1225,1.97,2.601666666666667,0.45,0.45,55.0,False
39-5093.00,Shampooers,2.8125,2.1771428571428575,2.5416666666666665,1.5625,1.095,1.25,1.71,0.45,0.45,55.0,False
31-9097.00,Phlebotomists,3.25,2.7142857142857144,2.956666666666667,2.315,1.4675,1.935,2.2716666666666665,0.45,0.45,55.0,False
25-2021.00,"Elementary School Teachers, Except Special Education",3.9699999999999998,3.5700000000000003,3.688333333333333,1.4375,1.125,2.0949999999999998,2.5400000000000005,0.45,0.45,55.0,False
27-1025.00,Interior Designers,3.9050000000000002,3.3000000000000003,3.4783333333333335,1.9075,1.0,1.97,2.8966666666666665,0.45,0.45,55.0,False
21-1092.00,Probation Officers and Correctional Treatment Specialists,3.9074999999999998,3.197142857142857,3.2266666666666666,1.9975,1.0,1.6875,2.4166666666666665,0.45,0.45,55.0,False
25-9021.00,Farm and Home Management Educators,4.095,3.537142857142857,3.625,1.94,1.0625,2.3125,3.1033333333333335,0.45,0.45,55.0,False
21-1022.00,Healthcare Social Workers,4.0,3.5,3.6233333333333335,1.465,1.0,1.965,2.58,0.45,0.45,55.0,False
21-1023.00,Mental Health and Substance Abuse Social Workers,3.9975000000000005,3.5542857142857143,3.731666666666666,1.565,1.0,2.0625,2.6899999999999995,0.45,0.45,55.0,False
41-3011.00,Advertising Sales Agents,3.5925000000000002,2.8742857142857146,3.48,1.655,1.0,1.8775,2.4166666666666665,0.45,0.45,55.0,False
25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",3.5925000000000002,2.9114285714285715,3.3349999999999995,1.6225,1.0,1.75,2.355,0.45,0.45,55.0,False
29-1141.00,Registered Nurses,3.9074999999999998,3.4114285714285715,3.5,2.5024999999999995,1.25,2.315,2.5400000000000005,0.45,0.45,55.0,False
11-9141.00,"Property, Real Estate, and Community Association Managers",3.8125,2.961428571428572,3.2283333333333335,1.7175,1.03,1.7825,2.706666666666667,0.45,0.45,55.0,False
29-1129.01,Art Therapists,3.875,3.448571428571428,3.4150000000000005,1.4675,1.22,1.97,2.625,0.45,0.45,55.0,False
51-4062.00,"Patternmakers, Metal and Plastic",2.8125,2.7142857142857144,2.27,2.9675000000000002,2.065,2.0,1.9583333333333333,0.45,0.45,55.0,False
51-3023.00,Slaughterers and Meat Packers,2.25,1.947142857142857,1.9816666666666667,2.1525,1.285,1.1875,1.793333333333333,0.45,0.45,55.0,False
43-4171.00,Receptionists and Information Clerks,3.4375,2.4457142857142857,2.8716666666666666,1.47,1.0,1.345,1.9400000000000002,0.45,0.45,55.0,False
29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",3.9074999999999998,3.3228571428571425,3.4599999999999995,1.9375,1.03,1.875,2.4150000000000005,0.45,0.45,55.0,False
43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",3.7175000000000002,2.944285714285715,3.0400000000000005,1.7175,1.0,1.56,2.5649999999999995,0.45,0.45,55.0,False
25-1032.00,"Engineering Teachers, Postsecondary",4.0,3.5357142857142856,3.125,1.69,1.03,2.815,2.6016666666666666,0.54,0.4499679144385027,55.0,False
43-5052.00,Postal Service Mail Carriers,2.685,2.2842857142857147,2.2483333333333335,1.8425,1.0,1.155,1.7299999999999998,0.45,0.45,55.0,False
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",2.7824999999999998,2.4628571428571426,2.375,2.5,1.28,1.405,1.8333333333333333,0.45,0.45,55.0,False
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",3.0625,2.7157142857142853,2.813333333333333,2.3425000000000002,1.53,1.8775,2.188333333333333,0.45,0.45,55.0,False
35-9099.00,"Food Preparation and Serving Related Workers, All Other",3.0649999999999995,2.3214285714285716,2.938333333333333,1.3725,1.0,1.3725,1.8950000000000002,0.45,0.45,55.0,True
29-2072.00,Medical Records Specialists,3.6899999999999995,3.25,3.5,2.2475,1.03,2.125,2.6466666666666665,0.45,0.45,55.0,True
25-1125.00,"History Teachers, Postsecondary",4.2175,3.5714285714285716,3.2483333333333335,1.1575,1.0,1.5625,2.6466666666666665,0.45,0.45,55.0,False
27-3043.00,Writers and Authors,4.1575,2.892857142857143,3.17,1.125,1.0,1.435,2.1650000000000005,0.45,0.45,55.0,False
51-9123.00,"Painting, Coating, and Decorating Workers",2.6574999999999998,2.2842857142857147,2.3766666666666665,1.935,1.375,1.345,1.9766666666666672,0.45,0.45,55.0,False
27-2042.00,Musicians and Singers,3.125,2.642857142857143,2.811666666666667,1.625,1.185,1.5,2.1466666666666665,0.45,0.45,55.0,False
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",2.94,2.3742857142857146,2.313333333333333,2.5650000000000004,1.5625,1.53,2.0833333333333335,0.45,0.45,55.0,False
51-9197.00,Tire Builders,2.4675000000000002,2.34,2.0216666666666665,2.7775,1.6575,1.4375,1.8966666666666665,0.45,0.45,55.0,False
51-9195.03,"Stone Cutters and Carvers, Manufacturing",2.7524999999999995,2.642857142857143,2.31,2.3449999999999998,1.8125,1.72,2.1233333333333335,0.45,0.45,55.0,False
11-9199.10,Wind Energy Development Managers,3.8475,3.2328571428571427,3.2516666666666665,2.0949999999999998,1.1225,2.0625,3.1466666666666665,0.45,0.45,55.0,False
13-1074.00,Farm Labor Contractors,3.0949999999999998,2.4828571428571427,2.768333333333334,2.0949999999999998,1.03,1.4375,2.355,0.45,0.45,55.0,False
51-2021.00,"Coil Winders, Tapers, and Finishers",2.7199999999999998,2.4114285714285715,2.168333333333333,2.56,1.435,1.375,1.8566666666666667,0.45,0.45,55.0,False
51-7031.00,"Model Makers, Wood",2.875,2.8214285714285716,2.3333333333333335,2.75,1.7175,1.6875,2.0400000000000005,0.45,0.45,55.0,False
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",3.315,2.552857142857143,3.375,1.22,1.0,1.5625,2.02,0.45,0.45,55.0,False
41-9031.00,Sales Engineers,3.9675000000000002,3.4657142857142853,3.7516666666666665,1.7825,1.22,2.4375,2.9783333333333335,0.45,0.45,55.0,False
19-2041.03,Industrial Ecologists,4.03,3.357142857142857,2.9150000000000005,1.5,1.03,2.7199999999999998,2.895,0.55,0.4502352941176472,55.0,False
43-3011.00,Bill and Account Collectors,3.5324999999999998,2.5714285714285716,3.0033333333333334,1.5,1.0,1.4675,2.061666666666667,0.45,0.45,55.0,False
41-9021.00,Real Estate Brokers,3.785,3.0171428571428573,3.2283333333333335,1.935,1.0,1.72,2.3533333333333335,0.45,0.45,55.0,False
47-2141.00,"Painters, Construction and Maintenance",2.625,2.447142857142857,2.436666666666667,2.185,1.47,1.53,2.2283333333333335,0.45,0.45,55.0,False
29-1129.00,"Therapists, All Other",3.875,3.448571428571428,3.4150000000000005,1.4675,1.22,1.97,2.625,0.45,0.45,55.0,True
43-2011.00,"Switchboard Operators, Including Answering Service",3.4074999999999998,2.3757142857142854,2.686666666666667,1.7175,1.0,1.2825,1.7516666666666663,0.45,0.45,55.0,False
19-4012.00,Agricultural Technicians,3.1875,2.802857142857143,2.75,2.4675000000000002,1.78,2.1275,2.4583333333333335,0.45,0.45,55.0,False
19-4099.01,Quality Control Analysts,3.375,3.0357142857142856,2.625,3.25,1.845,2.2800000000000002,2.355,0.45,0.45,55.0,False
41-9011.00,Demonstrators and Product Promoters,3.5024999999999995,2.8042857142857143,2.918333333333333,1.9975,1.0,1.53,2.1649999999999996,0.45,0.45,55.0,False
29-2061.00,Licensed Practical and Licensed Vocational Nurses,3.6899999999999995,3.25,3.5,2.2475,1.03,2.125,2.6466666666666665,0.45,0.45,55.0,False
19-5011.00,Occupational Health and Safety Specialists,4.0,3.4642857142857144,3.1666666666666665,2.5300000000000002,1.44,2.3775,2.8333333333333335,0.45,0.45,55.0,False
19-4051.02,Nuclear Monitoring Technicians,3.5625,3.09,2.9599999999999995,3.0925000000000002,1.56,2.34,2.5416666666666665,0.45,0.45,55.0,False
19-1022.00,Microbiologists,3.9699999999999998,3.6242857142857146,2.8733333333333335,2.5324999999999998,1.1875,2.875,2.7083333333333335,0.53,0.44790849673202615,54.8,False
19-2041.00,"Environmental Scientists and Specialists, Including Health",4.0,3.4814285714285718,3.143333333333333,2.25,1.0,2.7824999999999998,2.768333333333334,0.52,0.4442352941176472,54.4,False
19-2041.02,Environmental Restoration Planners,3.88,3.555714285714285,3.125,2.185,1.095,2.75,3.0,0.51,0.44223529411764717,54.2,False
19-4099.03,Remote Sensing Technicians,3.4074999999999998,3.0728571428571425,2.686666666666667,2.5975,1.81,2.6875,2.6050000000000004,0.48,0.4416470588235294,54.2,False
11-3021.00,Computer and Information Systems Managers,3.9074999999999998,3.6257142857142854,3.248333333333333,2.5324999999999998,1.44,2.5300000000000002,3.331666666666667,0.44,0.44,54.0,False
45-4011.00,Forest and Conservation Workers,2.9050000000000002,2.7128571428571426,2.4599999999999995,2.4025,1.8725,1.72,2.0416666666666665,0.44,0.44,54.0,False
41-1011.00,First-Line Supervisors of Retail Sales Workers,3.4074999999999998,3.0885714285714285,3.4166666666666665,1.72,1.0,1.845,2.9150000000000005,0.44,0.44,54.0,False
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",3.875,3.052857142857143,3.73,1.69,1.155,2.0949999999999998,2.643333333333334,0.44,0.44,54.0,False
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",3.7175000000000002,3.5328571428571434,3.02,3.9350000000000005,1.2175,2.2475,2.793333333333333,0.44,0.44,54.0,False
51-6021.00,"Pressers, Textile, Garment, and Related Materials",1.9675,2.0885714285714285,1.7716666666666665,2.4675000000000002,1.8125,1.28,1.75,0.44,0.44,54.0,False
11-3121.00,Human Resources Managers,4.03,3.5,3.6699999999999995,1.405,1.0,1.935,3.395,0.44,0.44,54.0,False
13-1131.00,Fundraisers,4.03,3.108571428571428,3.625,1.435,1.03,1.9075,2.8516666666666666,0.44,0.44,54.0,False
41-9022.00,Real Estate Sales Agents,3.69,2.9085714285714284,3.52,1.8425,1.0,1.87,2.5400000000000005,0.44,0.44,54.0,False
11-9021.00,Construction Managers,3.6899999999999995,3.5357142857142856,3.3333333333333335,2.4699999999999998,1.0,2.0625,3.4150000000000005,0.44,0.44,54.0,False
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",3.6574999999999998,2.854285714285715,3.3733333333333335,1.405,1.0,1.5925,2.1899999999999995,0.44,0.44,54.0,False
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",3.9050000000000002,3.0,3.5849999999999995,1.125,1.0,1.655,2.5016666666666665,0.44,0.44,54.0,False
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",2.8425000000000002,2.2671428571428573,2.8350000000000004,1.875,1.0,1.315,1.8133333333333332,0.44,0.44,54.0,False
39-3091.00,Amusement and Recreation Attendants,2.7824999999999998,2.2842857142857147,2.5833333333333335,2.1275,1.405,1.4075,1.8333333333333333,0.44,0.44,54.0,False
11-9111.00,Medical and Health Services Managers,4.03,3.8385714285714285,3.8783333333333334,1.685,1.0,2.3125,3.645,0.44,0.44,54.0,False
39-4021.00,Funeral Attendants,2.7800000000000002,2.2671428571428573,2.563333333333333,2.06,1.4075,1.375,1.835,0.44,0.44,54.0,False
11-9151.00,Social and Community Service Managers,3.7824999999999998,3.6628571428571424,3.6466666666666665,1.905,1.0,2.125,3.3766666666666665,0.44,0.44,54.0,False
53-1042.01,Recycling Coordinators,3.5300000000000002,3.0171428571428573,3.0816666666666666,2.1574999999999998,1.0625,1.72,2.938333333333333,0.44,0.44,54.0,False
39-6012.00,Concierges,3.4375,2.6628571428571424,3.311666666666667,1.315,1.0,1.5,2.123333333333333,0.44,0.44,54.0,False
11-9199.02,Compliance Managers,3.91,3.3214285714285716,3.395,1.7175,1.03,1.75,2.645,0.44,0.44,54.0,False
41-2031.00,Retail Salespersons,3.375,2.6957142857142857,3.418333333333333,1.9375,1.0,1.6875,2.25,0.44,0.44,54.0,False
25-2057.00,"Special Education Teachers, Middle School",3.9375,3.4642857142857144,3.6666666666666665,1.22,1.03,1.81,2.5666666666666664,0.44,0.44,54.0,False
37-2012.00,Maids and Housekeeping Cleaners,2.56,2.1571428571428575,2.5600000000000005,1.875,1.0625,1.22,2.1033333333333335,0.44,0.44,54.0,False
29-2091.00,Orthotists and Prosthetists,4.0,3.4814285714285718,3.27,2.5925000000000002,1.7825,2.535,2.5216666666666665,0.44,0.44,54.0,False
37-2019.00,"Building Cleaning Workers, All Other",2.56,2.1571428571428575,2.5600000000000005,1.875,1.0625,1.22,2.1033333333333335,0.44,0.44,54.0,True
29-1141.01,Acute Care Nurses,3.875,3.552857142857143,3.5216666666666665,2.565,1.22,2.3425000000000002,2.706666666666667,0.44,0.44,54.0,False
29-1141.03,Critical Care Nurses,3.8449999999999998,3.6257142857142854,3.561666666666667,2.6875,1.1875,2.3775,2.686666666666667,0.44,0.44,54.0,False
29-1141.04,Clinical Nurse Specialists,4.03,3.7328571428571427,3.686666666666667,2.19,1.03,2.2199999999999998,2.7899999999999996,0.44,0.44,54.0,False
21-1093.00,Social and Human Service Assistants,3.8425000000000002,3.1242857142857146,3.481666666666666,1.75,1.0,1.78,2.48,0.44,0.44,54.0,False
29-1224.00,Radiologists,4.2175,3.5700000000000003,3.313333333333333,2.7800000000000002,1.405,2.3775,2.7083333333333335,0.44,0.44,54.0,False
19-4071.00,Forest and Conservation Technicians,3.3449999999999998,3.0,2.9150000000000005,2.5625,1.8425,2.375,2.6466666666666665,0.44,0.44,54.0,False
29-1229.06,Sports Medicine Physicians,4.1575,3.6957142857142857,3.5833333333333335,2.5,1.125,2.3775,2.9583333333333335,0.44,0.44,54.0,False
53-3031.00,Driver/Sales Workers,3.2800000000000002,2.5357142857142856,2.77,2.3125,1.2175,1.5,2.0833333333333335,0.44,0.44,54.0,False
51-7032.00,"Patternmakers, Wood",2.9050000000000002,2.838571428571428,2.2083333333333335,2.9050000000000002,2.185,2.0625,2.355,0.44,0.44,54.0,False
51-4121.00,"Welders, Cutters, Solderers, and Brazers",2.3725,2.4657142857142853,2.0850000000000004,2.7475,1.8125,1.56,2.0399999999999996,0.44,0.44,54.0,False
29-2033.00,Nuclear Medicine Technologists,3.625,3.052857142857143,2.981666666666666,2.8449999999999998,1.9375,2.435,2.355,0.44,0.44,54.0,False
29-2035.00,Magnetic Resonance Imaging Technologists,3.5925000000000002,2.91,2.956666666666667,3.0275,1.625,2.1550000000000002,2.436666666666667,0.44,0.44,54.0,False
29-2053.00,Psychiatric Technicians,3.7199999999999998,3.0885714285714285,3.4983333333333335,1.905,1.06,1.845,2.3333333333333335,0.44,0.44,54.0,False
29-2056.00,Veterinary Technologists and Technicians,3.5600000000000005,3.0700000000000003,2.956666666666667,2.5949999999999998,1.8725,2.315,2.563333333333333,0.44,0.44,54.0,False
29-1122.00,Occupational Therapists,4.03,3.75,3.645,1.935,1.0625,2.0949999999999998,2.893333333333333,0.44,0.44,54.0,False
